Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Corcoran Park Avenue South,Condo for sale,1150000,2,2,2184,90 William St Apt 16G,"New York, NY 10038",New York,New York County,New York,40.7081041,-74.0074731
Brokered by Winzone Realty Inc,Condo for sale,1250000,2,2,1257,131-01 40th Rd Unit 8G,"Flushing, NY 11354",New York,Queens County,Queens,40.7561213,-73.8368085
Brokered by Corcoran Brooklyn Heights,Condo for sale,1175000,1,2,1070,40 W 55th St Apt 4D,"New York, NY 10019",New York,New York County,New York,40.7622732,-73.9767193
Brokered by Corcoran Williamsburg Driggs,Condo for sale,1595000,3,2,1375,149 Dupont St Apt 3,"Brooklyn, NY 11222",New York,Kings County,Brooklyn,40.7361991,-73.9538716
Brokered by Holly's Staten Island Buzz Realty Inc.,Condo for sale,1338000,3,2,2082,90 Bay Street Lndg Apt 8G,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6403656,-74.0737574
"Brokered by Nest Seekers International, Midtown",Condo for sale,12500000,4,4,3550,100 Vandam St Apt 6A,"New York, NY 10013",New York,New York County,New York,40.7266327,-74.0088321
Brokered by Ilite Realty Inc,Condo for sale,370000,3,1,462,1657 E 19th St Apt 8B,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.6096365,-73.9544149
Brokered by Corcoran Park Avenue South,Condo for sale,1950000,2,2,1000,200 E 89th St Apt 42B,"New York, NY 10128",New York,New York County,New York,40.7805098,-73.9523992
Brokered by COMPASS,Condo for sale,18500000,4,4,4856,73 Wooster St # A,"Manhattan, NY 10012",United States,New York,New York County,40.7238868,-74.0021541
Brokered by COMPASS,Condo for sale,8900000,5,5,4297,200 W End Ave,"Manhattan, NY 10023",United States,New York,New York County,40.7779612,-73.9854593
"Brokered by Erealty Advisors, Inc",Condo for sale,1439000,4,2,1625,800 Bedford Ave Unit 4,"Brooklyn, NY 11205",New York,Kings County,Brooklyn,40.6972584,-73.9569997
"Brokered by Erealty Advisors, Inc",Condo for sale,1439000,4,2,1625,800 Bedford Ave Unit 4,"Brooklyn, NY 11205",New York,Kings County,Brooklyn,40.6972584,-73.9569997
Brokered by Corcoran Long Island City,Condo for sale,950000,2,2,1025,1215 Broadway Apt 320,"Queens, NY 11106",United States,New York,Queens County,40.7669131,-73.9342893
"Brokered by John Edwards Real Estate, Inc.",Condo for sale,209000,1,1,658,1594 Unionport Rd Apt 2A,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8391003,-73.8566691
Brokered by COMPASS,Condo for sale,8250000,6,6,3920,306 Mott St Unit Phtriplex,"Manhattan, NY 10012",United States,New York,New York County,40.7250022,-73.9938611
Brokered by Coldwell Banker Reliable,Condo for sale,450000,1,1,724,2120 Ocean Ave Apt 5B,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.610069,-73.9537478
Brokered by Keller Williams Realty Greater Nassau,Condo for sale,349980,3,1,2184,150-38 Union Tpke Unit 8L,"Flushing, NY 11367",New York,Queens County,Queens,40.7187728,-73.811168
Brokered by Keller Williams Realty Greater Nassau,Condo for sale,349980,3,1,2184,150-38 Union Tpke Unit 8L,"Flushing, NY 11367",New York,Queens County,Queens,40.7187728,-73.811168
Brokered by COMPASS,Condo for sale,1395000,3,4,2472,52 Convent Ave Unit 1C,"Manhattan, NY 10027",New York,New York County,New York,40.8150812,-73.9533178
Brokered by Brown Harris Stevens,Condo for sale,2995000,4,3,2135,303 W 113th St Unit 2,"Manhattan, NY 10026",New York,New York County,New York,40.802892,-73.957154
Brokered by Corcoran Williamsburg Bedford,Condo for sale,2099000,2,2,1447,79 Bridge St Apt 5C,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.7019045,-73.9844236
Brokered by COMPASS,Condo for sale,1250000,3,2,1287,365 Bridge St Apt 8J,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6925905,-73.9849373
Brokered by THE BOX ADVISORY LLC,Condo for sale,625000,4,2,1268,762 Empire Blvd Apt 4D,"Brooklyn, NY 11213",New York,Kings County,Brooklyn,40.6634769,-73.936924
Brokered by THE BOX ADVISORY LLC,Condo for sale,625000,4,2,1268,762 Empire Blvd Apt 4D,"Brooklyn, NY 11213",New York,Kings County,Brooklyn,40.6634769,-73.936924
Brokered by Amorelli Realty LLC,Condo for sale,1198000,1,2,2184,22-19 33rd St Unit 1B,"Long Island City, NY 11105",New York,Queens County,Queens,40.7749092,-73.9098235
Brokered by Corcoran East Side,Condo for sale,1795000,2,2,2184,230 Riverside Dr Apt 8A,"New York, NY 10025",New York,New York County,New York,40.7954592,-73.9753123
Brokered by RE MAX Edge,Condo for sale,560000,3,1,622,4711 8th Ave Apt 2B,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.6423834,-74.002033
"Brokered by Rising Star Realty and Property Management, Inc.",Condo for sale,735000,2,2,832,1370 Bushwick Ave Apt 2A,"Brooklyn, NY 11207",New York,Kings County,Brooklyn,40.6850765,-73.9107349
Brokered by COMPASS,Condo for sale,1700000,2,2,1135,2 Cornelia St Apt 203,"Manhattan, NY 10014",New York,New York County,New York,40.7315509,-74.0013914
Brokered by Corcoran Park Avenue South,Condo for sale,12995000,4,4,4155,10 Greene St,"New York, NY 10013",United States,New York,New York County,40.7207039,-74.0027289
"Brokered by Nest Seekers International, Tribeca",Condo for sale,399000,3,1,391,30-38 29th St Unit 2B,"Queens, NY 11102",United States,New York,Queens County,40.7668236,-73.9239725
Brokered by Douglas Elliman - 140 Franklin,Condo for sale,5700000,3,4,2357,565 Broome St Apt N9E,"New York, NY 10013",New York,New York County,New York,40.7242197,-74.0056368
Brokered by PULLINI REALTY CORP.,Condo for sale,618000,3,2,2184,2805 E 28th St Apt 1B,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5846429,-73.9407155
Brokered by Corcoran West Side Gallery,Condo for sale,650000,3,1,550,382 Central Park W Apt 14T,"New York, NY 10025",New York,New York County,New York,40.7935585,-73.9656011
"Brokered by Tom Crimmins Realty, Ltd.",Condo for sale,239500,1,1,864,50 Fort Pl Unit 2G,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6414367,-74.0802253
"Brokered by Erealty Advisors, Inc",Condo for sale,1449000,4,2,1632,9 Franklin Ave,"Brooklyn, NY 11249",United States,New York,Kings County,40.6990196,-73.9587153
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,745000,2,2,2184,508A Lexington Ave # 3,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.6886854,-73.9402301
Brokered by Coldwell Banker Warburg,Condo for sale,7750000,3,4,2855,279 Central Park W Units 3 & 4B,"New York, NY 10024",United States,New York,New York County,40.7868701,-73.9686086
Brokered by COMPASS,Condo for sale,990000,1,1,791,240 Riverside Blvd Apt 14N,"Manhattan, NY 10069",New York,New York County,New York,40.7804721,-73.9871434
Brokered by COMPASS,Condo for sale,990000,1,1,791,240 Riverside Blvd Apt 14N,"Manhattan, NY 10069",New York,New York County,New York,40.7804721,-73.9871434
Brokered by COMPASS,Condo for sale,2300000,1,2,1100,900 Park Ave Apt 16C,"Manhattan, NY 10075",New York,New York County,New York,40.7761296,-73.960619
Brokered by Keller Williams NYC,Condo for sale,350000,1,1,738,11 Windham Loop Apt 2GG,"Staten Island, NY 10314",New York,Richmond County,Staten Island,40.5781826,-74.1626869
Brokered by COMPASS,Condo for sale,8495000,3,4,4781,45 Walker St Apt 2,"Manhattan, NY 10013",New York,New York County,New York,40.7189873,-74.0038646
Brokered by Serhant,Condo for sale,12500000,4,4,2938,71 Reade St # A,"New York, NY 10007",United States,New York,New York County,40.714922,-74.0070262
"Brokered by Nest Seekers International, Midtown",Condo for sale,500000,1,2,2184,410 Fenimore St,"Brooklyn, NY 11225",United States,New York,Kings County,40.6586064,-73.9488175
Brokered by COMPASS,Condo for sale,1895000,3,2,1929,416 W 52nd St Apt 312,"Manhattan, NY 10019",New York,New York County,New York,40.7647904,-73.9890812
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,10850000,4,2,4372,555 W End Ave,"New York, NY 10024",United States,New York,New York County,40.7895088,-73.9778147
Brokered by Corcoran Park Avenue South,Condo for sale,2195000,3,2,1708,500 Park Ave # 16D,"New York, NY 10022",New York,New York County,New York,40.7629604,-73.9705452
Brokered by Douglas Elliman - 140 Franklin,Condo for sale,5495000,5,4,4014,270 Broadway Apt 19D,"New York, NY 10007",New York,New York County,New York,40.7141198,-74.0066281
Brokered by Promise Realty LLC,Condo for sale,830000,2,2,2184,213-02 42nd Ave Unit 7E,"Bayside, NY 11361",New York,Queens County,Queens,40.7624173,-73.7710902
Brokered by Avenues - Headquarters,Condo for sale,555000,3,1,2184,186 W 80th St Apt 3E,"New York, NY 10024",New York,New York County,New York,40.7835114,-73.9776775
Brokered by Precious Properties Corp.,Condo for sale,499000,2,1,825,9201 Shore Rd Apt A302,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.620502,-74.0396973
Brokered by Sky Port Homes Llc,Condo for sale,450000,2,1,1249,113 Beach 60th St Unit 95,"Arverne, NY 11692",New York,Queens County,Queens,40.5894946,-73.7896353
Brokered by RE MAX Real Estate Professionals,Condo for sale,539000,2,2,821,1495 E 28th St Apt 3A,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.6145816,-73.9463149
Brokered by Awaye Realty,Condo for sale,2550000,3,2,2400,145 Huntington St Unit 147-1,"Brooklyn, NY 11231",New York,Kings County,Brooklyn,40.6763366,-74.0001966
Brokered by COMPASS,Condo for sale,595000,1,1,574,26 W 127th St Unit Garden,"Manhattan, NY 10027",United States,New York,New York County,40.8080535,-73.9426066
Brokered by Hometown Properties,Condo for sale,2799000,3,3,2350,105 15th St Unit Ph,"Brooklyn, NY 11215",United States,New York,Kings County,40.6676042,-73.9931265
"Brokered by Homes R Us Realty of NY, Inc.",Condo for sale,340000,1,1,850,2925 W 5th St Apt 12H,"Brooklyn, NY 11224",New York,Kings County,Brooklyn,40.5777691,-73.9719866
Brokered by Brown Harris Stevens,Condo for sale,15500000,5,5,4193,1045 Madison Ave Apt 11,"Manhattan, NY 10075",New York,New York County,New York,40.7766637,-73.9615947
"Brokered by Nest Seekers International, Midtown",Condo for sale,8950000,2,2,2270,212 W 18th St Apt 19C,"New York, NY 10011",New York,New York County,New York,40.7412267,-73.9987741
Brokered by Corcoran East Side,Condo for sale,1295000,2,2,1160,1641 Third Ave Apt 3H,"New York, NY 10128",New York,New York County,New York,40.7822235,-73.9509367
Brokered by Wonica REALTORS & Appraisers,Condo for sale,593000,2,2,1312,31 Hylan Blvd Apt 2B,"Staten Island, NY 10305",New York,Richmond County,Staten Island,40.6151849,-74.0646359
Brokered by Pyramid Home Realty Corp.,Condo for sale,499900,2,2,960,491 Midland Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5741868,-74.0960192
Brokered by Elegran Real Estate And Development,Condo for sale,540000,3,1,509,150 E 37th St Apt 4B,"New York, NY 10016",New York,New York County,New York,40.7478487,-73.9775903
Brokered by E Realty International Corp,Condo for sale,579000,2,2,750,140-31 Cherry Ave Unit 9A,"Flushing, NY 11355",New York,Queens County,Queens,40.75467,-73.821996
Brokered by COMPASS,Condo for sale,1995000,2,3,1838,298 E 2nd St Apt 4,"Manhattan, NY 10009",New York,New York County,New York,40.720539,-73.979335
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,15000000,4,4,2184,70 W 45th St Ph 2,"New York, NY 10036",New York,New York County,New York,40.7563378,-73.982217
Brokered by Keller Williams NYC,Condo for sale,520000,2,1,741,105 Bennett Ave Unit 54B,"New York, NY 10033",New York,New York County,New York,40.8536742,-73.9347275
Brokered by Apple Realty Group Corp,Condo for sale,700000,2,2,1124,168-03 Powells Cove Blvd Unit 14,"Whitestone, NY 11357",New York,Queens County,Queens,40.7942255,-73.7950678
Brokered by COMPASS,Condo for sale,500000,1,1,720,232 E 118th St Apt 5B,"Manhattan, NY 10035",New York,New York County,New York,40.7983883,-73.937888
Brokered by Matias Real Estate,Condo for sale,674999,3,1,1299,90 Bay Street Lndg Apt 6K,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6403656,-74.0737574
Brokered by Brown Harris Stevens,Condo for sale,995000,2,2,1030,575 4th Ave Apt 2A,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6655513,-73.9922171
Brokered by Keller Williams NYC,Condo for sale,700000,1,2,900,138 Edgecombe Avenue Gdn Unit 1A,"New York, NY 10030",New York,New York County,New York,40.8211582,-73.9445475
Brokered by Corcoran Park Slope,Condo for sale,450000,3,1,494,4907 4th Ave Apt 3C,"Brooklyn, NY 11220",New York,Kings County,Brooklyn,40.646643,-74.011966
Brokered by Serhant,Condo for sale,3890000,3,4,2446,219 E 44th St Unit 31,"New York, NY 10017",New York,New York County,New York,40.7518502,-73.9725168
"Brokered by Nest Seekers International, Midtown",Condo for sale,499000,1,1,845,2068 Ocean Ave Apt 2B,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.611469,-73.954103
"Brokered by EXP REALTY, LLC",Condo for sale,395000,1,1,519,70-13 Park Dr Unit A,"Queens, NY 11367",United States,New York,Queens County,40.7267616,-73.8294609
Brokered by B Square Realty,Condo for sale,528000,2,1,753,69-88 136th St Unit B,"Flushing, NY 11367",United States,New York,Queens County,40.7267616,-73.8294609
"Brokered by NEUHAUS REALTY, INC.",Condo for sale,420000,2,1,840,1286 Rockland Ave Unit 2HH,"Staten Island, NY 10314",New York,Richmond County,Staten Island,40.5945609,-74.1596635
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,1750000,3,2,1494,203 W 81st St Apt 2A,"New York, NY 10024",New York,New York County,New York,40.7847793,-73.9778528
Brokered by Corcoran West Side,Condo for sale,4295000,3,2,2615,426 W 58th St Ph 3,"New York, NY 10019",New York,New York County,New York,40.7688045,-73.9862514
"Brokered by Nest Seekers International, Midtown",Condo for sale,1350000,2,1,2184,659 Baltic St Unit Ph,"Brooklyn, NY 11217",United States,New York,Kings County,40.6799762,-73.9787904
"Brokered by Nest Seekers International, Midtown",Condo for sale,2375000,2,2,986,3 Court Sq W Ph 202,"Queens, NY 11101",United States,New York,Queens County,40.7478785,-73.9444755
Brokered by Prospes Real Estate Corp,Condo for sale,899999,3,3,1750,148-09 Northern Blvd Unit 5G,"Flushing, NY 11354",New York,Queens County,Queens,40.7654814,-73.8178731
Brokered by Prospes Real Estate Corp,Condo for sale,899999,3,3,1750,148-09 Northern Blvd Unit 5G,"Flushing, NY 11354",New York,Queens County,Queens,40.7654814,-73.8178731
Brokered by COMPASS,Condo for sale,1325000,3,2,1597,9511 Shore Rd Apt 503,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6163434,-74.0377889
Brokered by Keller Williams Realty Central Monmouth,Condo for sale,330000,1,1,726,215 Hart Blvd Apt 2B,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6299335,-74.0999243
Brokered by COMPASS,Condo for sale,2998000,3,3,1763,46-30 Center Blvd Ph 4,"Queens, NY 11109",United States,New York,Queens County,40.7465758,-73.9569744
NoBroker,Condo for sale,999000,2,2,1187,133-38 Sanford Ave Unit 16D,"Flushing, NY 11355",New York,Queens County,Queens,40.7560001,-73.8293002
Brokered by Vylla Home,Condo for sale,261250,2,1,857,1017 Faile St Unit 1017B,"Bronx, NY 10459",New York,Bronx County,The Bronx,40.8245968,-73.8898403
Brokered by City Realty Group,Condo for sale,728000,3,2,1450,41-38 66th St Unit 5B,"Woodside, NY 11377",New York,Queens County,Queens,40.7436792,-73.8983202
Brokered by COMPASS,Condo for sale,1950000,3,3,1300,300 E 85th St Unit 1103/1104,"Manhattan, NY 10028",New York,New York County,New York,40.7770634,-73.9522998
Brokered by HIGH CLASS REALTY SB LLC.,Condo for sale,569000,1,1,739,390 Kings Hwy Apt 5D,"Brooklyn, NY 11223",New York,Kings County,Brooklyn,40.604365,-73.9757485
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,4750000,4,4,4100,116 W 14th St Fl 4,"New York, NY 10011",New York,New York County,New York,40.7375173,-73.9979625
Brokered by COMPASS,Condo for sale,3995000,3,3,1637,450 W 17th St Apt 1709,"Manhattan, NY 10011",New York,New York County,New York,40.7435613,-74.0063336
Brokered by Keller Williams NYC,Condo for sale,744000,2,1,890,32-86 33rd St Unit D7,"Queens, NY 11106",New York,Queens County,Queens,40.7592629,-73.9257407
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,4595000,4,4,3052,619 E 6th St Unit 1,"New York, NY 10009",New York,New York County,New York,40.7241883,-73.9804574
Brokered by Canaan Realty International,Condo for sale,1450000,3,3,1855,40-26 College Point Blvd Unit 18F,"Flushing, NY 11354",New York,Queens County,Queens,40.7573108,-73.8341865
Brokered by Keller Williams Legendary,Condo for sale,6500000,2,2,1639,1600 Broadway Ph 4C,"New York, NY 10019",New York,New York County,New York,40.7601885,-73.9843625
Brokered by Corcoran Brooklyn Heights,Condo for sale,780000,2,2,825,618 Avenue H # 5E,"Brooklyn, NY 11230",United States,New York,Kings County,40.6288601,-73.9704912
Brokered by The Agency,Condo for sale,2249000,2,3,2321,211 Madison Ave Unit 22A,"New York, NY 10016",New York,New York County,New York,40.7486775,-73.9819284
Brokered by Century Homes Realty Group LLC,Condo for sale,628000,3,2,900,82-25 Queens Blvd Unit 3D,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7376925,-73.8803546
Brokered by Han Tang Realty Inc.,Condo for sale,285000,2,1,835,1527 Metropolitan Ave Apt 4G,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8396194,-73.8587548
Brokered by COMPASS,Condo for sale,595000,3,1,915,609 Myrtle Ave Unit CF1,"Brooklyn, NY 11205",New York,Kings County,Brooklyn,40.6944083,-73.9595899
Brokered by Continental Real Estate Group,Condo for sale,899000,2,2,1697,90 Bay Street Lndg Apt 5I,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.6403656,-74.0737574
Brokered by Howard Hanna | Rand Realty,Condo for sale,525000,3,2,1185,170 Mermaid Ln Unit 270,"Bronx, NY 10473",New York,Bronx County,The Bronx,40.807969,-73.854213
Brokered by COMPASS,Condo for sale,2200000,2,2,1308,32 E 76th St Apt 805,"Manhattan, NY 10021",New York,New York County,New York,40.7740269,-73.9632939
Brokered by Serhant,Condo for sale,1949000,2,2,1288,277 E 7th St Apt 2,"New York, NY 10009",New York,New York County,New York,40.7234874,-73.976864
Brokered by Diamond Real Inc,Condo for sale,1999999,3,3,1800,70 Oceana Dr W Ph 1D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5770098,-73.958346
Brokered by Brown Harris Stevens,Condo for sale,1750000,1,1,937,114 E 13th St Apt 3D,"Manhattan, NY 10003",New York,New York County,New York,40.7330327,-73.9891825
Brokered by COMPASS,Condo for sale,3000000,3,3,2100,418 E 59th St # B,"Manhattan, NY 10022",United States,New York,New York County,40.7590132,-73.9612618
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,1000000,1,1,773,18 W 48th St Apt 9C,"New York, NY 10036",New York,New York County,New York,40.7574596,-73.9793586
Brokered by B Square Realty,Condo for sale,555000,1,1,649,158-15 Union Tpke Unit 411N,"Fresh Meadows, NY 11366",New York,Queens County,Queens,40.7206509,-73.808539
"Brokered by KMS Realty Group, Inc.",Condo for sale,948888,2,2,950,115 96th St Apt 6A,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6163216,-74.0374941
Brokered by COMPASS,Condo for sale,2595000,3,3,1449,200 E 94th St Apt 2610,"Manhattan, NY 10128",New York,New York County,New York,40.7833546,-73.9499982
Brokered by COMPASS,Condo for sale,750000,1,1,654,129 Meserole St Apt 3B,"Brooklyn, NY 11206",New York,Kings County,Brooklyn,40.708157,-73.944452
Brokered by E House Realty & Mgt. Inc.,Condo for sale,713000,2,2,1040,217 Bay 49th St Unit 3A,"Brooklyn, NY 11214",United States,New York,Kings County,40.5855131,-73.9883977
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,5925000,3,4,2539,30 Front St Unit 15A,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.7022,-73.990838
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,5925000,3,4,2539,30 Front St Unit 15A,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.7022,-73.990838
Brokered by B Square Realty,Condo for sale,599000,2,2,705,37-32 89th St Unit 1B,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7494499,-73.8778676
Brokered by Brown Harris Stevens,Condo for sale,11500000,5,5,5276,39 Lispenard St Unit 3RDFLOOR,"Manhattan, NY 10013",United States,New York,New York County,40.7198832,-74.0033836
Brokered by New Group Realty Inc,Condo for sale,729000,2,2,950,149-06 Northern Blvd Unit 303,"Flushing, NY 11354",New York,Queens County,Queens,40.7650102,-73.8167757
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,3995000,4,3,2578,171 W 57th St Apt 8C,"New York, NY 10019",New York,New York County,New York,40.7655712,-73.979561
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,1999999,4,3,2729,50 Pine St Apt 2,"New York, NY 10005",New York,New York County,New York,40.7069134,-74.0085778
Brokered by Tri State Han Mi Realty Inc,Condo for sale,699000,2,2,1030,147-48 Roosevelt Ave Unit 2C,"Flushing, NY 11354",New York,Queens County,Queens,40.7627559,-73.8168695
Brokered by REALHome Services & Solutions,Condo for sale,1086300,2,1,780,203 W 81st St Apt 4E,"New York, NY 10024",New York,New York County,New York,40.7847793,-73.9778528
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,549000,2,2,2184,247 MT Hope Pl Apt 1,"Bronx, NY 10457",New York,Bronx County,The Bronx,40.848222,-73.9043179
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,2800000,2,2,1412,230 W 56th St Apt 62B,"New York, NY 10019",New York County,New York,Manhattan,40.7652485,-73.9824857
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,2500000,2,2,1250,350 W 42nd St Ph D,"New York, NY 10036",United States,New York,New York County,40.7578531,-73.9923304
Brokered by Charles Rutenberg Realty Inc,Condo for sale,825000,3,2,2184,63-14 Queens Blvd Unit 3L,"Woodside, NY 11377",New York,Queens County,Queens,40.7407971,-73.9021337
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,875000,2,1,922,1437 Hancock St # B,"Brooklyn, NY 11237",United States,New York,Kings County,40.6965975,-73.9071739
Brokered by P R O Links Realty Inc,Condo for sale,485000,1,1,575,62-96 Woodhaven Blvd Unit 5R,"Rego Park, NY 11374",New York,Queens County,Queens,40.7245332,-73.8696876
"Brokered by Nest Seekers International, Midtown",Condo for sale,399000,3,2,2184,30-38 29th St,"Queens, NY 11102",United States,New York,Queens County,40.7668236,-73.9239725
Brokered by Century Homes Realty Group LLC,Condo for sale,465000,2,2,708,104-21 39th Ave Unit 212D,"Corona, NY 11368",New York,Queens County,Queens,40.7511218,-73.8614488
Brokered by RE MAX 1st Choice,Condo for sale,685000,2,2,2184,64-34 Grand Central Pkwy Unit 1B,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7332174,-73.8448704
Brokered by ACKERMAN VLADA,Condo for sale,550000,3,2,2184,702 Ocean Pkwy Apt 1A,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6310935,-73.9723541
Brokered by Citywide Deals,Condo for sale,1899000,3,2,1900,105 Oceana Dr E Ph 1D,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5763957,-73.9575654
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,7995000,3,4,2184,101 W 67th St Ph 1D,"New York, NY 10023",New York,New York County,New York,40.7745073,-73.981428
Brokered by Jamie & Connie Real Estate Grp,Condo for sale,548000,1,1,950,144-85 Roosevelt Ave Unit 5E,"Flushing, NY 11354",New York,Queens County,Queens,40.7626705,-73.8191386
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Condo for sale,950000,1,1,560,323 E 53rd Street Ter Ste B,"New York, NY 10022",United States,New York,New York County,40.7564316,-73.9660912
Brokered by Corcoran East Side,Condo for sale,1695000,1,2,1072,70 Washington St Ph R,"Brooklyn, NY 11201",United States,New York,Kings County,40.7020349,-73.9899069
Brokered by Corcoran East Side,Condo for sale,1100000,2,2,2184,77 W 55th St # 2AK,"New York, NY 10019",New York,New York County,New York,40.7630485,-73.9776229
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,5000000,2,2,1780,641 Fifth Ave Unit 42H,"New York, NY 10022",New York,New York County,New York,40.7592091,-73.9760875
Brokered by COMPASS,Condo for sale,425000,1,1,603,640 Ditmas Ave Apt 29,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6360061,-73.971649
Brokered by Jamie & Connie Real Estate Grp,Condo for sale,660000,2,2,970,82-25 Queens Blvd Unit 4A,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7376925,-73.8803546
"Brokered by Nest Seekers International, Midtown",Condo for sale,1175000,2,2,1072,90 William St Apt 6C,"New York, NY 10038",New York,New York County,New York,40.7081041,-74.0074731
Brokered by COMPASS,Condo for sale,425000,1,1,603,640 Ditmas Ave Apt 29,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6360061,-73.971649
Brokered by Brown Harris Stevens,Condo for sale,1250000,2,2,1057,575 4th Ave Apt 10D,"Brooklyn, NY 11215",United States,New York,Kings County,40.6655513,-73.9922171
Brokered by Serhant,Condo for sale,1465000,2,1,1107,61 N Henry St Fl 4,"Brooklyn, NY 11222",New York,Kings County,Brooklyn,40.7213959,-73.9430921
Brokered by Chous Realty Group Inc,Condo for sale,269000,3,1,485,2900 Ocean Ave Apt 5N,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.590145,-73.9499887
Brokered by RE MAX Edge,Condo for sale,799000,5,2,1500,1025 45th St Unit 4,"Brooklyn, NY 11219",New York,Kings County,Brooklyn,40.6409434,-73.9953527
Brokered by COMPASS,Condo for sale,2110000,2,2,1326,327 E 22nd St Unit 6A,"Manhattan, NY 10010",New York,New York County,New York,40.7367893,-73.9799267
Brokered by Myrta55 Real Estate - Myrta 55 Real Estate,Condo for sale,539000,2,1,708,307 72nd St Apt 4B,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.633546,-74.0266446
Brokered by COMPASS,Condo for sale,2700000,3,3,1689,555 W 59th St Apt 19B,"Manhattan, NY 10019",New York,New York County,New York,40.7715251,-73.9895943
"Brokered by Modern Spaces, LLC",Condo for sale,898000,1,2,1340,215 Cornelia St Unit 1A,"Brooklyn, NY 11221",New York,Kings County,Brooklyn,40.6928399,-73.9131908
Brokered by Broadway Realty,Condo for sale,2300000,2,2,1163,515 E 72nd St Apt 29D,"New York, NY 10021",New York,New York County,New York,40.7666839,-73.9527719
Brokered by Island Advantage Realty Llc,Condo for sale,594900,2,1,729,306 Lincoln Rd Apt 2L,"Brooklyn, NY 11225",New York,Kings County,Brooklyn,40.6612226,-73.9525371
Brokered by CENTURY 21 Homefront,Condo for sale,639000,2,2,800,144-49 Barclay Ave Unit 7B,"Queens, NY 11355",New York,Queens County,Queens,40.7603904,-73.8194905
Brokered by Century 21 Bay Benjamin,Condo for sale,349000,3,1,500,2 Bay Club Dr Apt 15Z4,"Bayside, NY 11360",New York,Queens County,Queens,40.778411,-73.781048
Brokered by Gateway Arms Realty Corp.,Condo for sale,560000,2,2,1008,155 Bay St Apt 4F,"Staten Island, NY 10301",New York,Richmond County,Staten Island,40.638148,-74.0756332
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,699900,3,1,558,80 Park Avenue Ave Unit 10B,"Manhattan, NY 10016",New York,New York County,New York,40.7502793,-73.9795235
