Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
"Brokered by Robert Defalco Realty, Inc.",House for sale,889000,3,2,2362,107 S Railroad St,"Staten Island, NY 10312",United States,New York,Richmond County,40.5395766,-74.1810757
Brokered by RE MAX 1st Choice,House for sale,1375000,6,2,1596,33-14 154th St,"Flushing, NY 11354",United States,New York,Queens County,40.7681033,-73.8107752
Brokered by Taranto Realty,House for sale,749000,3,1,1644,668 Bard Ave,"Staten Island, NY 10310",United States,New York,Richmond County,40.6267035,-74.1052076
Brokered by EXP Realty,House for sale,880000,3,2,2184,41-39 56th St,"Woodside, NY 11377",United States,New York,Queens County,40.7439956,-73.908547
Brokered by RE MAX Edge,House for sale,758000,3,1,1200,86 Bay 46th St,"Brooklyn, NY 11214",11214,United States,New York,40.5908794,-73.9865956
"Brokered by Century 21 Amiable Realty Group II, Inc.",House for sale,829000,4,2,1680,159-31 80th St,"Howard Beach, NY 11414",United States,New York,Queens County,40.6565796,-73.8516349
Brokered by Corcoran Brooklyn Heights,House for sale,2250000,6,4,2184,144 Nassau Ave,"Brooklyn, NY 11222",United States,New York,Kings County,40.7246592,-73.9475691
Brokered by RE MAX Real Estate Professionals,House for sale,1439000,6,4,1440,1019 58th St,"Brooklyn, NY 11219",United States,New York,Kings County,40.6337561,-74.003307
Brokered by Sowae Corp,House for sale,270000,4,2,2000,2417 Cambreleng Ave,"Bronx, NY 10458",United States,New York,Bronx County,40.8550515,-73.8852304
Brokered by Sowae Corp,House for sale,270000,4,2,2000,2417 Cambreleng Ave,"Bronx, NY 10458",United States,New York,Bronx County,40.8550515,-73.8852304
Brokered by American Homes Group,House for sale,529000,3,2,1150,1524 Castleton Ave,"Staten Island, NY 10302",United States,New York,Richmond County,40.635324,-74.133679
Brokered by Coldwell Banker Kueber Realty,House for sale,599000,3,2,2184,425 Snediker Ave,"Brooklyn, NY 11207",United States,New York,Kings County,40.6645719,-73.8995034
Brokered by Corcoran Park Slope,House for sale,825000,2,2,1820,1666 73rd St,"Brooklyn, NY 11204",United States,New York,Kings County,40.6163169,-73.9981652
Brokered by TREBACH REALTY INC,House for sale,2750000,4,2,2184,4570 Delafield Ave,"Bronx, NY 10471",United States,New York,Bronx County,40.8930548,-73.9067416
Brokered by BHHS Fillmore R.E.,House for sale,649000,3,2,1064,2051 E 73rd St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6215026,-73.9066372
Brokered by Daniel Gale Sotheby's International Realty,House for sale,749000,2,1,2184,164-30 77th Rd,"Fresh Meadows, NY 11366",United States,New York,Queens County,40.7236718,-73.8030548
Brokered by Homefinders of SI Inc.,House for sale,749000,3,2,1332,206 Watchogue Rd,"Staten Island, NY 10314",United States,New York,Richmond County,40.6155772,-74.1364517
Brokered by RUMIC Realty Inc,House for sale,859000,3,3,2184,100-03 205th Pl,"Hollis, NY 11423",United States,New York,Queens County,40.71176,-73.753743
Brokered by BROOKLYN`S 4 U REALTY,House for sale,899000,3,2,1324,2277 National Dr,"Brooklyn, NY 11234",United States,New York,Kings County,40.6055237,-73.9143161
"Brokered by Robert Defalco Realty, Inc.",House for sale,1999999,5,2,5301,220 Douglas Rd,"Staten Island, NY 10304",United States,New York,Richmond County,40.6071393,-74.097086
Brokered by Exp Realty,House for sale,950000,4,3,1746,104-02 223rd St,"Queens Village, NY 11429",United States,New York,Queens County,40.7107548,-73.7320869
Brokered by Sovereign Realty Of Ny Inc,House for sale,1399000,5,3,3375,91-09 165th Ave,"Howard Beach, NY 11414",United States,New York,Queens County,40.6491159,-73.8389887
Brokered by TALK OF THE TOWN REALTY C,House for sale,1618000,5,2,2200,2247 E 66th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6148883,-73.9078973
Brokered by Jaymore Realty Llc,House for sale,750000,5,3,1500,13035 146th St,"South Ozone Park, NY 11436",United States,New York,Queens County,40.6693291,-73.7924388
"Brokered by Robert Defalco Realty, Inc.",House for sale,1275000,3,4,2380,47 Brookside Loop,"Staten Island, NY 10309",United States,New York,Richmond County,40.5393625,-74.214287
Brokered by RELIABLE SELL & BUY REALTY INC,House for sale,689000,2,2,750,2848 Brighton 4th St,"Brooklyn, NY 11235",United States,New York,Kings County,40.5817208,-73.9645608
Brokered by Cross Country Realty,House for sale,395000,2,2,1089,111 Sunset Blvd,"Bronx, NY 10473",United States,New York,Bronx County,40.807051,-73.853819
Brokered by COMPASS,House for sale,1250000,4,2,2273,5037 Fieldston Rd,"Bronx, NY 10471",United States,New York,Bronx County,40.8976524,-73.9019402
Brokered by Elite Real Estate Group 1 Llc,House for sale,1350000,4,2,2948,1932 Narragansett Ave,"Bronx, NY 10461",United States,New York,Bronx County,40.8548137,-73.8500157
"Brokered by Robert DeFalco Realty, Inc.",House for sale,929000,5,2,2200,314 Montreal Ave,"Staten Island, NY 10306",United States,New York,Richmond County,40.5592121,-74.1263587
Brokered by Milgram Brokerage,House for sale,879000,4,2,1630,164-47 73rd Ave,"Fresh Meadows, NY 11366",United States,New York,Queens County,40.7282179,-73.8032584
Brokered by Jamie & Connie Real Estate Grp,House for sale,755000,2,2,2184,202-24 45th Rd,"Bayside, NY 11361",United States,New York,Queens County,40.7565607,-73.7796734
"Brokered by Robert DeFalco Realty, Inc.",House for sale,649000,3,2,980,1056 Arden Ave,"Staten Island, NY 10312",United States,New York,Richmond County,40.5434215,-74.174846
Brokered by RE MAX Central,House for sale,499999,2,1,800,118 Cannon Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.594453,-74.1889609
Brokered by TREBACH REALTY INC,House for sale,1650000,5,4,2184,617 W 227th St,"Bronx, NY 10463",United States,New York,Bronx County,40.8806865,-73.9157055
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,699000,2,2,2184,78-18 74th St,"Glendale, NY 11385",United States,New York,Queens County,40.7037872,-73.8752532
Brokered by EXIT REALTY ONE,House for sale,968000,3,2,1344,61-23 Booth St,"Rego Park, NY 11374",United States,New York,Queens County,40.7309404,-73.8683812
Brokered by REALHome Services & Solutions,House for sale,911600,3,2,1596,32-26 Parsons Blvd,"Flushing, NY 11354",United States,New York,Queens County,40.7685072,-73.8246067
Brokered by Howard Hanna | Rand Realty,House for sale,598000,3,2,1144,3088 Heath Ave,"Bronx, NY 10463",United States,New York,Bronx County,40.87796,-73.9011666
Brokered by Fillmore Real Estate,House for sale,549000,1,2,2184,133-38 130th St,"South Ozone Park, NY 11420",United States,New York,Queens County,40.669243,-73.809973
Brokered by Howard Hanna | Rand Realty,House for sale,598000,3,2,1144,3088 Heath Ave,"Bronx, NY 10463",United States,New York,Bronx County,40.87796,-73.9011666
Brokered by RE MAX Edge,House for sale,1085000,5,3,1200,1625 71st St,"Brooklyn, NY 11204",United States,New York,Kings County,40.618311,-73.997597
Brokered by Sovereign Realty Of Ny Inc,House for sale,519000,3,2,1200,99-50 164th Ave,"Howard Beach, NY 11414",United States,New York,Queens County,40.651735,-73.830298
Brokered by Wonica REALTORS & Appraisers,House for sale,728900,4,1,960,305 S Greenleaf Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6163157,-74.1248333
Brokered by Red Door Realty Group,House for sale,1288888,3,4,1672,661 Ocean Ter,"Staten Island, NY 10301",United States,New York,Richmond County,40.6069525,-74.1016936
Brokered by DiTommaso Real Estate,House for sale,1399999,3,2,2700,316 Brehaut Ave,"Staten Island, NY 10307",United States,New York,Richmond County,40.5116874,-74.2388187
Brokered by Keller Williams Ny Realty,House for sale,725000,3,2,2410,4316 Ely Ave,"Bronx, NY 10466",United States,New York,Bronx County,40.8965547,-73.8476725
Brokered by Fillmore Real Estate,House for sale,639000,2,2,862,1755 E 51st St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6175251,-73.9255226
Brokered by Exp Realty,House for sale,950000,4,4,2060,115-14 10th Ave,"College Point, NY 11356",United States,New York,Queens County,40.7884912,-73.8515778
Brokered by RE MAX Real Estate Professionals,House for sale,1725000,3,2,1508,132 91st St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6208655,-74.036863
Brokered by RE MAX Edge,House for sale,438000,2,2,1354,123 Jamie Ln,"Staten Island, NY 10312",United States,New York,Richmond County,40.5628043,-74.1853825
Brokered by KA REALTY GROUP INC,House for sale,350000,3,2,1520,399 Linwood St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6758271,-73.8828978
Brokered by Charles Rutenberg Realty Inc,House for sale,599000,3,2,1208,88-20 78th St,"Jamaica, NY 11421",United States,New York,Queens County,40.6892122,-73.8634426
Brokered by Park Assets Real Estate Corp,House for sale,1700000,3,4,2184,137-25 133rd Ave,"Jamaica, NY 11436",United States,New York,Queens County,40.6693668,-73.7996259
"Brokered by Century 21 Amiable Realty Group II, Inc.",House for sale,1699888,3,3,2275,160-14 83rd St,"Howard Beach, NY 11414",United States,New York,Queens County,40.6556445,-73.848959
Brokered by Milky Forst Properties Inc,House for sale,3100000,6,4,2184,555 Oak Dr,"Far Rockaway, NY 11691",United States,New York,Queens County,40.6021451,-73.7401761
Brokered by RE MAX Distinguished Homes & Properties,House for sale,499000,4,2,1752,2712 Heath Ave,"Bronx, NY 10463",United States,New York,Bronx County,40.8717268,-73.9050847
Brokered by Coldwell Banker Advantage,House for sale,2350000,5,4,4270,144 Dunham St,"Staten Island, NY 10309",United States,New York,Richmond County,40.5251737,-74.2176044
"Brokered by Chris Homes & Lands, Inc.",House for sale,799000,3,2,2340,825 Rockland Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.5887913,-74.1444799
Brokered by Real Broker NY LLC,House for sale,1499999,5,3,2184,114-15 91st Ave,"Richmond Hill, NY 11418",United States,New York,Queens County,40.695043,-73.832656
Brokered by E Realty International Corp,House for sale,1250000,4,3,2184,32-15 168th St,"Flushing, NY 11358",United States,New York,Queens County,40.7684367,-73.7969886
"Brokered by Compass Greater Ny, Llc",House for sale,1199000,4,1,1840,7702 15th Ave,"Brooklyn, NY 11228",United States,New York,Kings County,40.6165131,-74.0045846
Brokered by Sowae Corp,House for sale,399000,3,2,1601,104-06 212 St,"Queens, NY 11429",United States,New York,Queens County,40.7115495,-73.7464296
Brokered by Russo Realty Properties,House for sale,1265000,3,2,2184,64-30 72nd St,"Middle Village, NY 11379",United States,New York,Queens County,40.7151328,-73.8834603
Brokered by RE MAX 1st Choice,House for sale,1280000,4,2,2340,240-67 Poplar St,"Douglaston, NY 11363",United States,New York,Queens County,40.7690548,-73.7444989
NoBroker,House for sale,499900,3,1,1040,334 Harbor Rd,"Staten Island, NY 10303",United States,New York,Richmond County,40.6281869,-74.1606727
Brokered by Corcoran East Side,House for sale,30000000,5,2,6000,15 Bank St,"New York, NY 10014",United States,New York,New York County,40.7371772,-74.0024577
Brokered by Weichert Realtors The Franzese Group,House for sale,1089000,4,2,1720,649 Bay Ridge Pkwy,"Brooklyn, NY 11209",United States,New York,Kings County,40.6275081,-74.018889
Brokered by Katz Realty,House for sale,1375000,5,4,2704,19 Bascom Pl,"Staten Island, NY 10314",United States,New York,Richmond County,40.606711,-74.1447092
Brokered by Herman & Co. New York,House for sale,639000,4,2,1856,2341 Richmond Rd,"Staten Island, NY 10306",United States,New York,Richmond County,40.5774962,-74.1181004
Brokered by Prominent Properties Sotheby's International Realty,House for sale,499999,3,2,1763,12 Irving Pl,"Staten Island, NY 10304",United States,New York,Richmond County,40.6175808,-74.0858322
Brokered by BROOKLYN`S 4 U REALTY,House for sale,1899000,7,4,2800,2719 Whitman Dr,"Brooklyn, NY 11234",United States,New York,Kings County,40.6049921,-73.9106532
NoBroker,House for sale,2900000,5,2,6707,29 Annfield Ct,"Staten Island, NY 10304",United States,New York,Richmond County,40.6000344,-74.1064235
Brokered by Prospes Real Estate Corp,House for sale,1250000,4,2,2184,146-11 Delaware Ave,"Flushing, NY 11355",United States,New York,Queens County,40.7562704,-73.8180817
Brokered by Keller Williams Points North,House for sale,3200000,4,4,2950,70 81st St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6286854,-74.0372417
Brokered by RE MAX Elite,House for sale,1175000,3,2,1192,6810 Madeline Ct,"Brooklyn, NY 11220",United States,New York,Kings County,40.6369819,-74.0276787
Brokered by Karten Real Estate Svcs LLC,House for sale,1448000,5,4,2000,84-19 253rd St,"Bellerose, NY 11426",United States,New York,Queens County,40.735335,-73.7142031
Brokered by BERGEN BASIN REALTY,House for sale,2950000,6,5,5436,2390 National Dr,"Brooklyn, NY 11234",United States,New York,Kings County,40.6037688,-73.9113665
Brokered by Trademarko Realty Inc,House for sale,969000,3,2,1776,63-44 72nd St,"Middle Village, NY 11379",United States,New York,Queens County,40.7165988,-73.883495
Brokered by Winzone Realty Inc,House for sale,3900000,5,6,7723,14458 Boulevard,"Malba, NY 11357",United States,New York,Queens County,40.7924353,-73.8258362
Brokered by VYLLA Homes,House for sale,551000,3,2,2184,1606 E 45th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6214749,-73.932287
Brokered by Kismet Realty NY,House for sale,450000,3,2,1122,102 Pilot St,"Bronx, NY 10464",United States,New York,Bronx County,40.8408308,-73.7856681
Brokered by Classic Home Sales,House for sale,639000,3,2,2184,2072 E 74th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6214608,-73.905805
Brokered by Sowae Corp,House for sale,215000,3,2,1509,114-06 194 St,"Saint Albans, NY 11412",United States,New York,Queens County,40.6982271,-73.7605874
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,2050000,6,6,5600,254 Flagg Pl,"Staten Island, NY 10304",United States,New York,Richmond County,40.5856353,-74.1068594
Brokered by Ashford Homes,House for sale,669000,3,2,1312,72 Boone St,"Staten Island, NY 10314",United States,New York,Richmond County,40.6013797,-74.1380964
Brokered by Keller Williams Village Sq Rlt,House for sale,800000,3,2,1224,1883 E 53rd St,"Old Mill Basin, NY 11234",United States,New York,Kings County,40.6125589,-73.9230425
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,999999,2,2,1198,333 E 91st St Apt 10B,"New York, NY 10128",New York,New York County,New York,40.7803429,-73.947266
Brokered by Winzone Realty Inc,House for sale,729000,4,2,2184,118-18 225th St,"Cambria Heights, NY 11411",United States,New York,Queens County,40.6917538,-73.7370978
Brokered by Brown Harris Stevens- 3531 Johnson Avenue,House for sale,4200000,5,4,4480,164 W 88th St,"New York, NY 10024",United States,New York,New York County,40.788437,-73.9731887
"Brokered by BEN BAY REALTY, CO.",House for sale,1848000,6,2,3676,976 Ocean Ave,"Brooklyn, NY 11226",United States,New York,Kings County,40.6386251,-73.9591955
Brokered by COMPASS,House for sale,549000,3,2,1250,1764 Undercliff Ave,"Bronx, NY 10453",United States,New York,Bronx County,40.8515331,-73.9197862
Brokered by Douglas Elliman - 3544 Johnson Ave,House for sale,4900000,8,2,9000,5040 Goodridge Ave,"Bronx, NY 10471",United States,New York,Bronx County,40.8983076,-73.9020849
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,599000,3,1,1340,111-20 145th St,"Jamaica, NY 11435",United States,New York,Queens County,40.6860975,-73.7998859
Brokered by J Milo Real Estate,House for sale,529000,3,1,1800,89-22 210th Pl,"Queens, NY 11427",United States,New York,Queens County,40.7212998,-73.7544395
Brokered by JM Properties,House for sale,395000,2,1,666,170 Baden Pl,"Staten Island, NY 10306",United States,New York,Richmond County,40.5724498,-74.0909716
Brokered by NEUHAUS REALTY INC.,House for sale,675000,3,2,1222,7 Norwood Ct,"Staten Island, NY 10304",United States,New York,Richmond County,40.6277171,-74.0860272
Brokered by Aschan Realty,House for sale,649999,3,2,2184,139-32 Laurelton Pkwy,"Rosedale, NY 11422",United States,New York,Queens County,40.6670008,-73.7409018
"Brokered by Behfar Team, Llc",House for sale,1075000,6,2,2200,1455 E 15th St,"Brooklyn, NY 11230",United States,New York,Kings County,40.6141979,-73.9591151
Brokered by Connie Profaci Realty,House for sale,1193000,2,2,1518,1085 Todt Hill Rd,"Staten Island, NY 10304",United States,New York,Richmond County,40.5839283,-74.1113788
Brokered by Corcoran Bedford Stuyvesant,House for sale,4995000,4,4,2184,464 1st St,"Brooklyn, NY 11215",United States,New York,Kings County,40.6712943,-73.9771145
Brokered by Pride Estates,House for sale,898000,5,4,2828,185 Highland Blvd,"Brooklyn, NY 11207",United States,New York,Kings County,40.6816001,-73.8948525
Brokered by Prodigy Real Estate Inc.,House for sale,1749999,4,4,2600,106 Overlook Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.595688,-74.0982331
"Brokered by KMS Realty Group, Inc.",House for sale,749000,3,2,1332,767 Brighton Ave,"Staten Island, NY 10301",United States,New York,Richmond County,40.6333903,-74.0969828
Brokered by Douglas Elliman  -111 Fifth Ave,House for sale,2975000,3,2,2184,474 Sterling Pl,"Brooklyn, NY 11238",United States,New York,Kings County,40.674276,-73.9626129
Brokered by Douglas Elliman - 664 Fulton,House for sale,919000,3,2,1565,941 Newkirk Ave,"Brooklyn, NY 11230",United States,New York,Kings County,40.6335949,-73.9678166
Brokered by Corcoran East Side,House for sale,815599,3,2,2184,3708 Avenue M,"Brooklyn, NY 11234",United States,New York,Kings County,40.6254509,-73.9395115
Brokered by Winzone Realty Inc,House for sale,1299000,4,2,2184,2066 66th St,"Brooklyn, NY 11204",United States,New York,Kings County,40.6147583,-73.9849887
Brokered by E Realty International Corp,House for sale,2098000,5,4,1200,147-48 8th Ave,"Flushing, NY 11357",United States,New York,Queens County,40.7928436,-73.8190811
Brokered by Keller Williams Rlty Landmark,House for sale,758888,3,1,2184,203-03 34th Ave,"Bayside, NY 11361",United States,New York,Queens County,40.7676985,-73.7850344
"Brokered by Hall Homes Realty, Inc.",House for sale,649000,4,2,1120,2760 Amboy Rd,"Staten Island, NY 10306",United States,New York,Richmond County,40.5694974,-74.1237437
Brokered by RE MAX Edge,House for sale,688000,3,2,1344,2805 W 28th St,"Brooklyn, NY 11224",United States,New York,Kings County,40.5773399,-73.9943294
Brokered by Netter Real Estate Inc,House for sale,848724,2,2,2184,53-15 37th Rd,"Woodside, NY 11377",United States,New York,Queens County,40.7511112,-73.9089639
Brokered by JM Properties,House for sale,449999,4,3,1217,46 Elizabeth St,"Staten Island, NY 10310",United States,New York,Richmond County,40.6329023,-74.120945
"Brokered by Ed Bruno Realty, LLC",House for sale,749000,4,3,2150,142 Dixon Ave,"Staten Island, NY 10303",United States,New York,Richmond County,40.6278109,-74.146957
Brokered by EXIT REALTY PRIME,House for sale,875000,4,3,2129,79-26 268th St,"Glen Oaks, NY 11004",United States,New York,Queens County,40.7474641,-73.704456
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,399998,4,2,1252,73 Irving Pl,"Staten Island, NY 10304",United States,New York,Richmond County,40.6171678,-74.0837135
Brokered by IHome Realty Group LLC,House for sale,650000,4,2,1482,954 Brooklyn Ave,"Brooklyn, NY 11203",United States,New York,Kings County,40.6503361,-73.9440072
Brokered by Century 21 Papp Realty,House for sale,880000,3,4,2100,20 Gabriele Ct,"Staten Island, NY 10312",United States,New York,Richmond County,40.551314,-74.1670026
Brokered by Winzone Realty Inc,House for sale,1350000,5,3,2082,80-31 188th St,"Hollis, NY 11432",United States,New York,Queens County,40.7284032,-73.7803984
Brokered by Winzone Realty Inc,House for sale,1350000,5,3,2082,80-31 188th St,"Hollis, NY 11432",United States,New York,Queens County,40.7284032,-73.7803984
Brokered by Century 21 Papp Realty,House for sale,880000,3,4,2100,20 Gabriele Ct,"Staten Island, NY 10312",United States,New York,Richmond County,40.551314,-74.1670026
Brokered by Realty Connect USA LLC,House for sale,719999,3,2,2184,108-16 36 Ave,"Corona, NY 11368",United States,New York,Queens County,40.754545,-73.859675
Brokered by CENTURY 21 Professional Realty,House for sale,669000,4,2,2184,134-25 241st St,"Rosedale, NY 11422",United States,New York,Queens County,40.6729779,-73.7330064
Brokered by TREBACH REALTY INC,House for sale,3400000,6,6,6290,5000 Goodridge Ave,"Bronx, NY 10471",United States,New York,Bronx County,40.8969575,-73.9032123
Brokered by AAA Young Shuen Realty Inc,House for sale,1288000,5,2,2184,146-06 13th Ave,"Whitestone, NY 11357",United States,New York,Queens County,40.7886657,-73.8207928
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,897888,3,2,1260,69-29 54th Ave,"Maspeth, NY 11378",United States,New York,Queens County,40.7292895,-73.8945367
Brokered by Anthony T Crews Real Estate LLC,House for sale,575000,4,2,1604,190 Crystal St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6740009,-73.8743074
Brokered by TREBACH REALTY INC,House for sale,3400000,6,6,6290,5000 Goodridge Ave,"Bronx, NY 10471",United States,New York,Bronx County,40.8969575,-73.9032123
Brokered by Anthony T Crews Real Estate LLC,House for sale,575000,4,2,1604,190 Crystal St,"Brooklyn, NY 11208",United States,New York,Kings County,40.6740009,-73.8743074
Brokered by KELLER WILLIAMS REALTY LANDMARK II,House for sale,897888,3,2,1260,69-29 54th Ave,"Maspeth, NY 11378",United States,New York,Queens County,40.7292895,-73.8945367
Brokered by AAA Young Shuen Realty Inc,House for sale,1288000,5,2,2184,146-06 13th Ave,"Whitestone, NY 11357",United States,New York,Queens County,40.7886657,-73.8207928
Brokered by Keller Williams Rty Gold Coast,House for sale,2100000,4,3,3512,150-123 Powells Cove Blvd,"Whitestone, NY 11357",United States,New York,Queens County,40.7974719,-73.8143638
Brokered by RE MAX Edge,House for sale,1080000,6,3,3600,47 Wheeler Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6110496,-74.1309465
Brokered by Ozana Realty Group,House for sale,698888,3,2,1440,160 New Dorp Plz,"Staten Island, NY 10306",United States,New York,Richmond County,40.571472,-74.1193966
Brokered by Coldwell Banker Reliable Real Estate,House for sale,689000,3,2,1484,414 Herberton Ave,"Staten Island, NY 10302",United States,New York,Richmond County,40.6313071,-74.1356833
"Brokered by Grandeur Realty, Inc.",House for sale,1680000,1,1,3536,314 W 138th St,"New York, NY 10030",United States,New York,New York County,40.8186279,-73.9460737
Brokered by Jason Mitchell Real Estate New York,House for sale,680000,3,2,2200,54 E Augusta Ave,"Staten Island, NY 10308",United States,New York,Richmond County,40.5529274,-74.159159
Brokered by Sowae Corp,House for sale,580000,6,3,2940,801 Thomas S Boyland St,"Brooklyn, NY 11212",United States,New York,Kings County,40.6609696,-73.9111929
Brokered by Eva Real Estate LLC,House for sale,550000,3,2,1410,690 N Railroad Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.5882303,-74.0975793
Brokered by Cruz Network The Bronx Realty,House for sale,749000,3,2,2184,2225 Seward Ave,"Bronx, NY 10473",United States,New York,Bronx County,40.821432,-73.8474428
Brokered by Sowae Corp,House for sale,220000,3,2,1396,1800 Troy Ave,"Brooklyn, NY 11234",United States,New York,Kings County,40.628358,-73.9339729
Brokered by Winzone Realty Inc,House for sale,998000,4,2,2184,214-39 45th Dr,"Bayside, NY 11361",United States,New York,Queens County,40.7593442,-73.7673557
Brokered by RE MAX Edge,House for sale,799999,5,4,2288,57 Middle Loop Rd,"Staten Island, NY 10308",United States,New York,Richmond County,40.5546818,-74.1625533
Brokered by RE MAX Edge,House for sale,1148000,3,2,1890,334 100th St,"Brooklyn, NY 11209",United States,New York,Kings County,40.6130693,-74.0344829
Brokered by COMPASS,House for sale,1375000,3,2,1960,417 17th St,"Brooklyn, NY 11215",United States,New York,Kings County,40.6600309,-73.9848315
Brokered by Pin It Realty Llc,House for sale,1350000,6,4,2184,380 Beach 13th St,"Far Rockaway, NY 11691",United States,New York,Queens County,40.5997298,-73.7467974
Brokered by Island Advantage Realty Llc,House for sale,669900,3,2,1376,181-10 93rd Ave,"Hollis, NY 11423",United States,New York,Queens County,40.7077562,-73.7787888
Brokered by Mitra Hakimi Realty Group LLC,House for sale,988000,5,2,3244,211 E 53rd St,"Brooklyn, NY 11203",United States,New York,Kings County,40.6548876,-73.9275423
Brokered by Redfin Real Estate,House for sale,988000,3,3,1311,31-20 Buell St,"East Elmhurst, NY 11369",United States,New York,Queens County,40.7615431,-73.8621447
Brokered by Home Sweet Homes Real Prop Inc,House for sale,850000,4,2,2184,49-12 167th St,"Fresh Meadows, NY 11365",United States,New York,Queens County,40.7485831,-73.8010787
Brokered by Douglas Elliman - 3544 Johnson Ave,House for sale,968000,4,2,2550,1705 Hone Ave,"Bronx, NY 10461",United States,New York,Bronx County,40.8475868,-73.853875
Brokered by Pride Estates,House for sale,699000,3,2,1296,2526 Ralph Ave,"Brooklyn, NY 11234",United States,New York,Kings County,40.616513,-73.9172382
"Brokered by Robert DeFalco Realty, Inc.",House for sale,574999,3,2,1040,190 Vanderbilt Ave,"Staten Island, NY 10304",United States,New York,Richmond County,40.6194786,-74.077813
Brokered by Redfin Real Estate,House for sale,1499888,4,3,2688,209-35 30th Ave,"Bayside, NY 11360",United States,New York,Queens County,40.7735601,-73.7795242
Brokered by The Sidmar Group Llc,House for sale,675000,4,3,1832,2760 Hone Ave,"Bronx, NY 10469",United States,New York,Bronx County,40.8672248,-73.8574241
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,19499999,4,4,10000,182 Franklin St,"New York, NY 10013",United States,New York,New York County,40.7195687,-74.0094317
Brokered by Bergen Basin Realty Llc,House for sale,799000,3,2,2050,2034 E 36th St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6090065,-73.9307581
Brokered by Coldwell Banker Reliable Real Estate,House for sale,699999,5,2,2218,2318 Holland Ave,"Bronx, NY 10467",United States,New York,Bronx County,40.8602009,-73.8653147
Brokered by Winzone Realty Inc,House for sale,899000,4,2,1672,140-95 Burden Cres,"Jamaica, NY 11435",United States,New York,Queens County,40.7114945,-73.8152211
Brokered by Momentum Real Estate Llc,House for sale,549000,3,2,1152,15 Astor Ave,"Staten Island, NY 10314",United States,New York,Richmond County,40.6144686,-74.1592392
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,768000,5,2,1870,18 Albion Pl,"Staten Island, NY 10302",United States,New York,Richmond County,40.6329148,-74.1328734
Brokered by Real Broker NY LLC,House for sale,949000,4,2,2476,61 Park Dr N,"Staten Island, NY 10314",United States,New York,Richmond County,40.6006101,-74.1671861
Brokered by Rock Home Realty Group Inc,House for sale,150000,3,2,2184,2862 Briggs Ave,"Bronx Ny, NY 10458",United States,New York,Bronx County,40.8693539,-73.8883183
Brokered by CAROZZA NICHOLAS M,House for sale,638000,3,2,1728,154 Revere Ave Unit 5589/141,"Nyc, NY 10465",New York,Bronx County,The Bronx,40.814845,-73.8159564
Brokered by Fillmore Real Estate,House for sale,693000,4,2,2184,220-19 135th Ave,"Springfield Gardens, NY 11413",United States,New York,Queens County,40.6775526,-73.7497393
Brokered by HomeSmart CrossIsland,House for sale,889000,3,2,2184,108-36 Ditmars Blvd,"East Elmhurst, NY 11369",United States,New York,Queens County,40.7631381,-73.8622145
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,6995000,5,4,5000,239 E 48th St,"New York, NY 10017",United States,New York,New York County,40.7541017,-73.9701626
Brokered by BERGEN BASIN REALTY,House for sale,1099000,3,2,2700,2164 E 72nd St,"Brooklyn, NY 11234",United States,New York,Kings County,40.6190264,-73.9056582
Brokered by E-House Realty of Avenue U Inc,House for sale,850000,3,2,1152,51 Shiloh St,"Staten Island, NY 10314",United States,New York,Richmond County,40.5903464,-74.1630923
"Brokered by Nest Seekers International, Midtown",House for sale,13000000,5,4,6000,141 W 95th St,"New York, NY 10025",United States,New York,New York County,40.7929447,-73.9693548
Brokered by Sowae Corp,House for sale,285000,3,2,1536,63 Cassidy Pl,"Staten Island, NY 10301",United States,New York,Richmond County,40.6423112,-74.0943328
Brokered by Prime Realty,House for sale,1448000,3,2,2184,155-11 14th Ave,"Beechhurst, NY 11357",United States,New York,Queens County,40.7895173,-73.8063176
