Broker Title,Type,Price,Bedrooms,Bathrooms,Square Feet,Address,State,Administrative Area Level 2,Locality,Sub-Locality,Latitude,Longitude
Brokered by Dorsa Group Realty,Co-op for sale,398000,2,1,900,181 73rd St Apt 457,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6337679,-74.0305471
Brokered by Keller Williams Realty Liberty,Co-op for sale,425000,2,1,2184,86 Beaver St Apt 2J,"Brooklyn, NY 11206",New York,Kings County,Brooklyn,40.699914,-73.936622
Brokered by Julia B. Fee Sotheby's International Realty,Co-op for sale,345000,2,1,1000,2711 Henry Hudson Pkwy Apt 5G,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8819273,-73.9172822
Brokered by R Jaundoo Realty Llc,Co-op for sale,135000,2,1,750,950 Hoe Ave Apt 4C,"Bronx, NY 10459",New York,Bronx County,The Bronx,40.8224272,-73.8900397
"Brokered by Listwithfreedom.Com, Inc.",Co-op for sale,600000,2,2,900,736 W 186th St Apt 7G,"New York, NY 10033",New York,New York County,New York,40.8535911,-73.9359601
Brokered by COMPASS,Co-op for sale,749000,1,1,2184,57 Thompson St Apt 2B,"Manhattan, NY 10012",New York,New York County,New York,40.7241044,-74.0035529
Brokered by COMPASS,Co-op for sale,300000,3,1,600,599 E 7th St Apt 4G,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6372695,-73.9712947
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,750000,2,2,2184,575 Park Ave # 1508,"New York, NY 10065",New York,New York County,New York,40.7651716,-73.9678719
Brokered by Corcoran West Side,Co-op for sale,825000,1,2,1100,180 E End Ave Apt 18H,"New York, NY 10128",New York,New York County,New York,40.7766673,-73.9439269
Brokered by Brown Harris Stevens,Co-op for sale,289000,3,1,2184,36 Dahill Rd Apt 1L,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.646116,-73.98134
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,899999,2,1,2184,224 E 11th St Apt 22,"New York, NY 10003",New York,New York County,New York,40.7308571,-73.9878596
Brokered by Charles H. Greenthal Property,Co-op for sale,959000,3,4,1993,27110 Grand Central Pkwy Apt 11V,"Floral Park, NY 11005",New York,Queens County,Queens,40.7564761,-73.7212008
Brokered by 5 Boro Realty Corp,Co-op for sale,475000,1,1,2184,213 Eastern Pkwy Apt 2,"Brooklyn, NY 11238",New York,Kings County,Brooklyn,40.671881,-73.961562
Brokered by Progress Realty Inc.,Co-op for sale,189000,2,1,800,756 Brady Ave Apt 307,"Bronx, NY 10462",New York,Bronx County,The Bronx,40.8522362,-73.8655005
Brokered by Reserve,Co-op for sale,32000000,4,6,7500,383 W Broadway,"New York, NY 10012",United States,New York,New York County,40.7237571,-74.0021582
Brokered by Douglas Elliman - Bayside,Co-op for sale,395250,1,1,650,31-85 Crescent St Unit 410,"Astoria, NY 11106",New York,Queens County,Queens,40.7642499,-73.92761
Brokered by EXP Realty,Co-op for sale,465000,2,1,2184,37-50 87th St Unit 6B,"Jackson Heights, NY 11372",United States,New York,Queens County,40.7483992,-73.8795703
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,297000,1,1,800,102-36 64 Ave Unit 4A,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7322799,-73.85181
Brokered by Miller & Miller Real Estate,Co-op for sale,244900,1,1,518,260-46 73rd Ave Unit A1,"Glen Oaks, NY 11004",New York,Queens County,Queens,40.7511183,-73.7160095
Brokered by Coldwell Banker Kueber Realty,Co-op for sale,230000,1,1,2184,108-50 62 Dr Unit 3K,"Forest Hills, NY 11375",New York,Queens County,Queens,40.736005,-73.849174
Brokered by COMPASS,Co-op for sale,539999,3,2,2184,33-04 93rd St Unit 6S,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7563263,-73.8752379
Brokered by COMPASS,Co-op for sale,750000,2,2,1193,2621 Palisade Ave Apt 16A,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8825618,-73.9212739
Brokered by Tapestry Real Estate of Queens,Co-op for sale,270000,2,1,700,21-78 35 St Unit 5F,"Astoria, NY 11101",New York,Queens County,Queens,40.7751901,-73.9090015
Brokered by COMPASS,Co-op for sale,1950000,2,2,2184,56 Jane St Unit 4EF,"Manhattan, NY 10014",New York,New York County,New York,40.7380264,-74.0053843
Brokered by Macaluso Realty,Co-op for sale,240000,2,1,2184,83-85 Woodhaven Blvd Unit 2S,"Woodhaven, NY 11421",New York,Queens County,Queens,40.6987743,-73.8529203
Brokered by COMPASS,Co-op for sale,399000,2,1,2184,34-10 94th St Unit 2D,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7544847,-73.8740993
Brokered by Macaluso Realty,Co-op for sale,240000,2,1,2184,83-85 Woodhaven Blvd Unit 2S,"Woodhaven, NY 11421",New York,Queens County,Queens,40.6987743,-73.8529203
"Brokered by Virginia Rallis, Realty LLC",Co-op for sale,130000,1,1,2184,5 Fordham Hill Oval Apt 11H,"Bronx, NY 10468",New York,Bronx County,The Bronx,40.8653458,-73.9073691
Brokered by Compass,Co-op for sale,185000,1,1,850,3123 Bailey Ave Unit A,"Bronx, NY 10463",United States,New York,Bronx County,40.8789917,-73.9020914
Brokered by Getmore Realty Inc,Co-op for sale,359000,2,1,950,141-09 28 Ave Unit 1D,"Flushing, NY 11354",New York,Queens County,Queens,40.7733297,-73.8274665
Brokered by COMPASS,Co-op for sale,800000,1,1,2184,324 E 41st St Unit 1101C,"Manhattan, NY 10017",New York,New York County,New York,40.7486602,-73.9720523
Brokered by Redfin Real Estate,Co-op for sale,400000,2,1,2184,34-49 81st St Unit 5Y,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7536299,-73.88596
Brokered by Keller Williams Realty Greater Nassau,Co-op for sale,279000,2,1,2184,73-22 220th St Unit Upper,"Bayside, NY 11364",United States,New York,Queens County,40.7408626,-73.7553116
Brokered by Douglas Elliman - 325 Court,Co-op for sale,250000,1,1,800,1250 Ocean Pkwy Apt 3J,"Brooklyn, NY 11230",New York,Kings County,Brooklyn,40.6180698,-73.9699744
Brokered by Corcoran Park Slope,Co-op for sale,2250000,3,2,2000,120 Prospect Park W # 2,"Brooklyn, NY 11215",United States,New York,Kings County,40.665708,-73.976288
Brokered by BUZZ REALTY,Co-op for sale,350000,3,2,1100,1200 E 53rd St Apt 4X,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.6297036,-73.9255951
Brokered by Listed New York Elite Inc,Co-op for sale,360000,2,1,2184,128 W 138th Unit 1I,"New York, NY 10030",New York,New York County,New York,40.8165004,-73.9411037
Brokered by ANNE - Anne Weintraub,Co-op for sale,1050000,1,1,2184,1 Fifth Ave Unit 10K,"New York, NY 10003",New York County,New York,Manhattan,40.7316673,-73.996478
Brokered by JABOUR REALTY COMPANY,Co-op for sale,329000,1,1,764,9902 3rd Ave Apt 2E,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6141658,-74.0353827
Brokered by WRL Realty LLC,Co-op for sale,379000,2,1,900,78-16 Main St Unit 1K,"Flushing, NY 11367",New York,Queens County,Queens,40.7194655,-73.8183058
Brokered by Corcoran East Side,Co-op for sale,1030000,2,2,1077,217 E 96th St Apt 29C,"New York, NY 10128",New York,New York County,New York,40.7849374,-73.9480901
Brokered by Redfin Real Estate,Co-op for sale,699999,1,2,2184,11 W 81st St Unit 1C,"New York, NY 10024",New York,New York County,New York,40.7826608,-73.9723737
Brokered by EXP Realty,Co-op for sale,388000,2,1,2184,67-66 108th St Units B & 65,"Forest Hills, NY 11375",United States,New York,Queens County,40.7272034,-73.8471901
Brokered by Living NY - Main Office,Co-op for sale,995000,1,1,2184,111 N 9th St Apt 2L,"Brooklyn, NY 11249",New York,Kings County,Brooklyn,40.7201147,-73.9581256
Brokered by Brown Harris Stevens,Co-op for sale,300000,1,1,2184,209 W 118th St Apt 2F,"Manhattan, NY 10026",New York,New York County,New York,40.8050658,-73.9524985
Brokered by Winzone Realty Inc,Co-op for sale,389000,1,1,900,44-10 Ketcham St Unit 5B,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7427717,-73.8796707
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,875000,1,2,2184,750 Park Ave Apt 9B,"New York, NY 10021",New York,New York County,New York,40.7710157,-73.9642556
Brokered by COMPASS,Co-op for sale,375000,3,1,2184,517 W 48th St Apt 2RW,"Manhattan, NY 10036",New York,New York County,New York,40.764038,-73.993548
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,269000,1,1,625,130 Bay Ridge Pkwy Apt 4H,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.632218,-74.0321902
Brokered by RE MAX Real Estate Professionals,Co-op for sale,239000,1,1,700,1720 E 13th St Apt 1C,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.6073781,-73.9601827
Brokered by Century Homes Realty Group LLC,Co-op for sale,385000,1,1,2184,35-40 82nd St Unit 2A,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7505242,-73.8847507
Brokered by All Area Brokerage Inc,Co-op for sale,130000,3,1,2184,87-15 165th St Unit 4B,"Jamaica, NY 11432",New York,Queens County,Queens,40.7104509,-73.7982064
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,495000,1,1,2184,54 E 1st St Apt 2C,"New York, NY 10003",New York,New York County,New York,40.7238926,-73.9893733
Brokered by Sotheby's International Realty - Downtown Manhattan,Co-op for sale,1274000,3,2,2184,111 E 36th St # 5AB,"New York, NY 10016",New York,New York County,New York,40.7482245,-73.9795398
Brokered by Prime Realty,Co-op for sale,349000,2,1,2184,83-75 118 St Unit 2I,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7052273,-73.8336358
Brokered by Exp Realty,Co-op for sale,749900,3,1,830,51 W 106th St Apt 3D,"New York, NY 10025",New York,New York County,New York,40.798921,-73.961553
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,300000,1,1,2184,64-09 39 Ave Unit 1,"Woodside, NY 11377",New York,Queens County,Queens,40.7464499,-73.89982
Brokered by COMPASS,Co-op for sale,2695000,3,3,2184,316 W 79th St Apt 7W,"Manhattan, NY 10024",New York,New York County,New York,40.7843128,-73.9814804
Brokered by Keller Williams Realty Liberty,Co-op for sale,450000,2,2,2184,254-15 74 Ave Unit 1ST,"Glen Oaks, NY 11004",New York,Queens County,Queens,40.7475547,-73.718359
Brokered by Corcoran West Side Gallery,Co-op for sale,699000,1,1,2184,760 W End Ave Apt 6C,"New York, NY 10025",New York,New York County,New York,40.7959993,-73.9723278
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,225000,1,1,2184,269-10 Grand Central Pkwy Unit 9P,"Floral Park, NY 11005",United States,New York,Queens County,40.7577974,-73.7159601
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,225000,1,1,2184,269-10 Grand Central Pkwy Unit 9P,"Floral Park, NY 11005",United States,New York,Queens County,40.7577974,-73.7159601
Brokered by Signature Premier Properties,Co-op for sale,255000,1,1,2184,245-18 62nd Ave Unit Upper,"Little Neck, NY 11362",United States,New York,Queens County,40.755562,-73.7316684
Brokered by Corcoran Brooklyn Heights,Co-op for sale,750000,1,1,2184,200 Congress St Apt 5D,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6880273,-73.9950123
Brokered by RE MAX Edge,Co-op for sale,199000,3,1,650,207 Ocean Pkwy Ste 1H,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.6449836,-73.9738362
Brokered by Brown Harris Stevens,Co-op for sale,2425000,2,2,1300,50 E 10th St Apt 6B,"Manhattan, NY 10003",New York,New York County,New York,40.731874,-73.9921379
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,2500000,5,6,3860,870 United Nations Plaza Plz Units 37 & 38C,"Manhattan, NY 10017",United States,New York,New York County,40.7524819,-73.9654633
Brokered by COMPASS,Co-op for sale,3499000,6,8,6000,190 E 72nd St Units 23C & 24ABC,"Manhattan, NY 10021",United States,New York,New York County,40.7698703,-73.9611404
Brokered by Brown Harris Stevens,Co-op for sale,649000,1,2,1000,45 Sutton Pl S Apt 14G,"Manhattan, NY 10022",United States,New York,New York County,40.7556274,-73.9614685
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,595000,1,2,2184,465 Park Ave Unit 9E,"New York, NY 10022",New York,New York County,New York,40.761641,-73.9702246
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,675000,1,1,2184,1270 Fifth Ave Unit 12J,"Manhattan, NY 10029",New York,New York County,New York,40.7957847,-73.9498024
Brokered by Moorstone Real Estate,Co-op for sale,399999,2,1,2184,83-80 118th St Unit 5E,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7047878,-73.8344551
Brokered by Winzone Realty Inc,Co-op for sale,397000,2,1,1000,84-20 51 Ave Unit 2B,"Elmhurst, NY 11373",New York,Queens County,Queens,40.7381747,-73.8785246
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",Co-op for sale,599000,1,1,780,8901 Shore Rd Apt 7E,"Brooklyn, NY 11209",Kings County,Brooklyn,Fort Hamilton,40.6230753,-74.0403471
Brokered by Corcoran East Side,Co-op for sale,3370000,2,2,2184,20 E 9th St # 14J,"New York, NY 10003",New York,New York County,New York,40.7321377,-73.9947952
Brokered by eXp Realty BKNY,Co-op for sale,265000,3,1,650,3101 Ocean Pkwy Apt 6T,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5757325,-73.9679335
Brokered by Homedax Real Estate Llc,Co-op for sale,449000,2,1,2184,123 E 88th St Apt 1A,"New York, NY 10128",New York,New York County,New York,40.7810674,-73.954925
Brokered by Utopia Real Estate,Co-op for sale,294500,1,1,2184,35-45 81 St Unit C1,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7505078,-73.8851355
Brokered by Homedax Real Estate Llc,Co-op for sale,449000,2,1,2184,123 E 88th St Apt 1A,"New York, NY 10128",New York,New York County,New York,40.7810674,-73.954925
Brokered by Benjamin Realty Since 1980,Co-op for sale,208000,3,1,2184,76-36 113th St Unit 3F,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7170693,-73.8332429
Brokered by Keller Williams Realty NYC Grp,Co-op for sale,169900,2,1,900,1430 Thieriot Ave Apt 5K,"Bronx, NY 10460",New York,Bronx County,The Bronx,40.8363523,-73.865036
Brokered by RE/MAX City Square,Co-op for sale,235000,1,1,2184,65-38 Booth St Unit 6H,"Rego Park, NY 11374",New York,Queens County,Queens,40.7267837,-73.8587799
NoBroker,Co-op for sale,278000,1,1,2184,125-10 Queens Blvd Unit 2302,"Kew Gardens, NY 11415",New York,Queens County,The Bronx,40.7119297,-73.826361
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,6400000,3,4,2184,14 E 75th St # 4A,"New York, NY 10021",New York,New York County,New York,40.7737635,-73.9644574
Brokered by Luxdeal Realty Llc,Co-op for sale,385000,2,1,920,97-40 62nd Dr Unit 3H,"Rego Park, NY 11374",New York,Queens County,Queens,40.7325379,-73.8601516
Brokered by KELLER WILLIAMS REALTY EMPIRE,Co-op for sale,250000,1,1,750,2241 Plumb 1st St Apt 1N,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,40.5986758,-73.9325474
Brokered by Corcoran East Side,Co-op for sale,1150000,1,1,2184,50 Central Park W Apt 10D,"New York, NY 10023",New York,New York County,New York,40.7717316,-73.9797209
Brokered by Douglas Elliman - 936 Broadway,Co-op for sale,297000,1,1,2184,261 Bay 19th St Unit B,"Brooklyn, NY 11214",United States,New York,Kings County,40.6013587,-74.0073583
Brokered by Re/Max In The City,Co-op for sale,230000,2,1,800,6200 Riverdale Ave Apt 4H,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.9117719,-73.9024392
Brokered by Chous Realty Group Inc,Co-op for sale,299000,1,1,2184,144-44 41st Ave Unit 6A,"Flushing, NY 11355",New York,Queens County,Queens,40.7607762,-73.8197115
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,278000,1,1,750,138-28 68th Dr Unit 1A,"Flushing, NY 11367",New York,Queens County,Queens,40.7306353,-73.8276823
Brokered by Corcoran West Side,Co-op for sale,4500000,2,2,1800,65 Central Park W Apt 12B,"New York, NY 10023",New York,New York County,New York,40.7727705,-73.9787651
Brokered by East Coast REALTORS Inc,Co-op for sale,449000,2,2,1200,23-45 Bell Blvd Unit 2B,"Bayside, NY 11360",New York,Queens County,Queens,40.7812626,-73.7745671
Brokered by COMPASS,Co-op for sale,1100000,2,1,2184,1209 8th Ave Apt 4R,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6634878,-73.9807302
Brokered by COMPASS,Co-op for sale,1425000,2,2,2184,124 Thompson St Unit 23/24,"Manhattan, NY 10012",New York,New York County,New York,40.7261696,-74.0013901
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,1460000,2,2,2184,1060 Park Avenue Ave Unit 2G,"Manhattan, NY 10128",New York,New York County,New York,40.7812136,-73.9570373
Brokered by Showcase Realty Inc,Co-op for sale,269000,3,1,2184,144-11 Sanford Ave Unit 6L,"Flushing, NY 11355",New York,Queens County,Queens,40.7592939,-73.8203855
Brokered by COMPASS,Co-op for sale,155000,3,1,2184,1275 E 51st St Apt 5Z,"Brooklyn, NY 11234",New York,Kings County,Brooklyn,40.6299057,-73.9265933
Brokered by Compass Greater NY LLC,Co-op for sale,449000,2,1,764,261-36 Langston Ave Unit 2ND,"Glen Oaks, NY 11004",New York,Queens County,Queens,40.7526861,-73.7166669
Brokered by Serhant,Co-op for sale,795000,2,1,2184,651 Vanderbilt St Apt 7K,"Brooklyn, NY 11218",New York,Kings County,Brooklyn,40.654461,-73.9744629
Brokered by J. Sikar Realty,Co-op for sale,300000,2,1,800,2620 Ocean Pkwy Apt 3F,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5860215,-73.9668364
Brokered by COMPASS,Co-op for sale,280000,3,1,2184,25 Tudor City Pl Apt 2006,"Manhattan, NY 10017",United States,New York,New York County,40.7486808,-73.9705383
Brokered by The Co-op Connection,Co-op for sale,410000,2,2,2184,110-55 72nd Rd Unit 309,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7203199,-73.84052
Brokered by Sany Realty Group Llc,Co-op for sale,268000,1,1,660,26-25 141 St Unit 5A,"Flushing, NY 11354",New York,Queens County,Queens,40.7739672,-73.8277862
Brokered by Brown Harris Stevens,Co-op for sale,6000000,4,4,2184,480 Park Avenue Ave Unit 18H,"Manhattan, NY 10022",New York,New York County,New York,40.7625546,-73.9703842
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,4650000,3,3,2184,150 Central Park S,"New York, NY 10019",United States,New York,New York County,40.7661258,-73.9779145
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",Co-op for sale,349000,1,1,652,8301 Ridge Blvd Apt 4D,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.6259955,-74.0323073
Brokered by Exp Realty,Co-op for sale,269995,1,1,2184,61-20 Grand Central Pkwy Unit C102,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7379227,-73.8470718
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,4650000,3,3,2184,150 Central Park S,"New York, NY 10019",United States,New York,New York County,40.7661258,-73.9779145
Brokered by LoHo Realty Inc,Co-op for sale,1398000,4,2,2184,530 Grand St Unit D4C4,"New York City, NY 10002",United States,New York,New York County,40.7147871,-73.9809765
Brokered by Highline Residential - Highline Residential,Co-op for sale,629000,1,1,2184,600 W 111th St Unit 2B,"New York, NY 10025",New York County,New York,Manhattan,40.8048821,-73.966726
Brokered by Realty Connect Usa L I Inc,Co-op for sale,519000,2,2,1079,110-35 72 Rd Unit 108,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7203199,-73.84052
Brokered by E Z Sell Realty,Co-op for sale,279000,1,1,2184,61-20 Grand Central Pkwy Unit C500,"Forest Hills, NY 11375",United States,New York,Queens County,40.7379227,-73.8470718
Brokered by Crossings Realty,Co-op for sale,199000,1,1,600,83-52 Talbot St Unit 2G,"Kew Gardens, NY 11415",New York,Queens County,Queens,40.7085553,-73.8279947
Brokered by COMPASS,Co-op for sale,550000,2,2,1012,333 E 119th St Apt 6C,"Manhattan, NY 10035",New York,New York County,New York,40.7986288,-73.9351095
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,518000,3,2,2184,3304 Junction Blvd Apt 4S,"Jackson Heights, NY 11372",New York,Queens County,Queens,40.7568027,-73.8736566
Brokered by Voro Llc,Co-op for sale,278000,1,1,2184,39-82 65th Pl Unit 4F,"Woodside, NY 11377",New York,Queens County,Queens,40.7439196,-73.8992843
Brokered by COMPASS,Co-op for sale,469000,2,1,2184,21-41 34th Ave Unit 5D,"Astoria, NY 11106",New York,Queens County,Queens,40.7623991,-73.9321744
Brokered by Weichert Realtors TMT Group,Co-op for sale,225000,1,1,2184,35-41 205 St Unit 291,"Bayside, NY 11361",New York,Queens County,Queens,40.7667099,-73.78272
Brokered by Brown Harris Stevens,Co-op for sale,3295000,2,2,2184,11 E 92nd St Apt 1,"Manhattan, NY 10128",New York,New York County,New York,40.7852991,-73.9571579
Brokered by Elegran Real Estate And Development,Co-op for sale,595000,2,1,2184,328 W 96th St Apt 5C,"New York, NY 10025",New York,New York County,New York,40.7955171,-73.9745834
Brokered by Corcoran East Side,Co-op for sale,6995000,4,4,2184,1050 Fifth Ave Apt 17D,"New York, NY 10028",New York,New York County,New York,40.7816743,-73.9600313
Brokered by COMPASS,Co-op for sale,1150000,2,1,900,114 Garfield Pl Apt 1R,"Brooklyn, NY 11215",New York,Kings County,Brooklyn,40.6737554,-73.9803629
"Brokered by AMERIHOMES REALTY OF NY, INC.",Co-op for sale,385000,1,1,779,1625 Emmons Ave Apt 4Y,"Brooklyn, NY 11235",New York,Kings County,Brooklyn,40.5834583,-73.9522667
Brokered by One Manhattan real estate - Upper East Side office,Co-op for sale,739000,2,1,2184,529 E 84th St Apt 2B,"New York, NY 10028",New York,New York County,New York,40.7741621,-73.9467221
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,5900000,3,4,3000,410 W 24th St # 18BCE,"New York, NY 10011",New York,New York County,New York,40.7472085,-74.0013378
Brokered by COMPASS,Co-op for sale,189990,1,1,2184,151-31 88th St Unit 2F,"Howard Beach, NY 11414",New York,Queens County,Queens,40.6668092,-73.8471901
Brokered by COMPASS,Co-op for sale,550000,3,1,2184,24 5th Ave Apt 510,"Manhattan, NY 10011",New York,New York County,New York,40.7330596,-73.9959886
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,2100000,3,3,1968,285 Riverside Dr Apt 11G,"New York, NY 10025",New York,New York County,New York,40.7989206,-73.9723967
Brokered by Corcoran West Side Gallery,Co-op for sale,1795000,4,3,2184,622 W 114th St Apt 53,"New York, NY 10025",New York,New York County,New York,40.80699,-73.966129
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,3495000,3,3,2184,129 E 69th St Apt 7B,"New York, NY 10021",New York,New York County,New York,40.7687653,-73.9638365
Brokered by Elegran Real Estate And Development,Co-op for sale,500000,3,2,2184,142 Joralemon St Ste 14D,"Brooklyn, NY 11201",New York,Kings County,Brooklyn,40.6927721,-73.9936086
Brokered by NY Empire Real Estate,Co-op for sale,275000,1,1,2184,98-20 62 Dr Unit 15F,"Rego Park, NY 11374",New York,Queens County,Queens,40.7334099,-73.85851
Brokered by Winzone Realty Inc,Co-op for sale,219000,1,1,2184,68-05 138 St Unit 3B,"Kew Gardens Hills, NY 11367",New York,Queens County,Queens,40.7315119,-73.8286528
Brokered by Brown Harris Stevens,Co-op for sale,439000,1,1,2184,212 E 84th St Apt 2C,"Manhattan, NY 10028",New York,New York County,New York,40.7770851,-73.9541834
Brokered by COMPASS,Co-op for sale,425000,3,1,2184,24 5th Ave Apt 1512,"Manhattan, NY 10011",New York,New York County,New York,40.7330596,-73.9959886
Brokered by Corcoran SoHo,Co-op for sale,679000,1,1,2184,319 E 50th St Apt 9E,"New York, NY 10022",New York,New York County,New York,40.7546656,-73.9675207
Brokered by Corcoran Park Avenue South,Co-op for sale,438000,1,1,2184,162 E 2nd St Apt 1A,"New York, NY 10009",New York,New York County,New York,40.7228235,-73.98509
Brokered by City Realty Group,Co-op for sale,449000,2,1,2184,99-72 66 Rd Unit 7C,"Rego Park, NY 11374",New York,Queens County,Queens,40.7282347,-73.8522092
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,699000,1,1,2184,205 E 10th St Apt 4D,"New York, NY 10003",New York,New York County,New York,40.729738,-73.9861097
Brokered by Corcoran Park Avenue South,Co-op for sale,438000,1,1,2184,162 E 2nd St Apt 1A,"New York, NY 10009",New York,New York County,New York,40.7228235,-73.98509
Brokered by Link Ny Realty,Co-op for sale,600000,3,2,1000,100 W 121st St Apt 64,"New York, NY 10027",New York,New York County,New York,40.8052883,-73.9478167
Brokered by Re/Max In The City,Co-op for sale,259900,2,1,850,601 Kappock St Apt 2E,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8789773,-73.916004
Brokered by RE MAX Edge,Co-op for sale,399000,1,1,750,9707 4th Ave Apt 5R,"Brooklyn, NY 11209",New York,Kings County,Brooklyn,40.614285,-74.0315729
"Brokered by John Edwards Real Estate, Inc.",Co-op for sale,185000,3,1,500,4705 Henry Hudson Pkwy W Apt 4A,"Bronx, NY 10471",New York,Bronx County,The Bronx,40.8952914,-73.9089308
Brokered by PRIMEROCK REAL ESTATE GROUP INC,Co-op for sale,349000,2,1,800,89-22 155th Ave,"Howard Beach, NY 11414",United States,New York,Queens County,40.6662726,-73.8457131
Brokered by CENTURY 21 Milestone Realty,Co-op for sale,259000,2,1,2184,285 E 35th St Apt 2D,"Brooklyn, NY 11203",New York,Kings County,Brooklyn,40.6482666,-73.9442024
Brokered by COMPASS,Co-op for sale,575000,1,1,850,118 E 60th St Apt 4B,"Manhattan, NY 10022",New York,New York County,New York,40.7630774,-73.9685002
Brokered by Brown Harris Stevens,Co-op for sale,500000,4,1,2184,133 W 140th St Apt 21,"Manhattan, NY 10030",New York,New York County,New York,40.8178093,-73.9391738
Brokered by SLATE REALTY LLC,Co-op for sale,399999,2,1,2184,648 Grand St Apt 3F,"Brooklyn, NY 11211",New York,Kings County,Brooklyn,40.7112984,-73.9463142
Brokered by Brown Harris Stevens,Co-op for sale,239000,1,1,750,3103 Fairfield Ave Apt 10J,"Bronx, NY 10463",New York,Bronx County,The Bronx,40.8836826,-73.9144424
Brokered by COMPASS,Co-op for sale,5475000,4,4,2184,900 5th Ave Apt 4A,"Manhattan, NY 10021",New York,New York County,New York,40.7719126,-73.967281
Brokered by Benjamin Realty Since 1980,Co-op for sale,224000,1,1,2184,67-66 108 St Unit C4,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7276199,-73.84686
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1050000,3,2,2184,205 E 63rd St Apt 19E,"New York, NY 10065",New York,New York County,New York,40.7640501,-73.964336
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,339000,1,1,910,68-09 Booth St Unit 6M,"Forest Hills, NY 11375",New York,Queens County,Queens,40.7244239,-73.8511076
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,999000,1,1,2184,1010 Fifth Ave Unit 4BB,"Manhattan, NY 10028",New York,New York County,New York,40.7789146,-73.9619806
Brokered by Brown Harris Stevens Forest Hills LLC,Co-op for sale,289000,1,1,750,118-17 Union Turnpike Tpke Unit 2F,"Queens, NY 11375",United States,New York,Queens County,40.7129779,-73.8345967
